feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Escherichia.s__Escherichia.coli	Visit	3	-0.253646505708757	0.37288417959026	46	17	0.503455881821156	0.620612281993374
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Marinifilaceae.g__Odoribacter.s__Odoribacter.splanchnicus	Visit	3	0.113624919490927	0.168043665071578	46	5	0.505983960041571	0.621124360134538
d__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__RF32.f__CAG.977.g__UBA2903.s__UBA2903.sp900768465	Visit	3	0.0832135049634629	0.122974400505969	46	4	0.505666233682934	0.621124360134538
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Phocaeicola.s__Phocaeicola.plebeius_A	Visit	3	0.030759533701052	0.0458519000022409	46	3	0.509301391329818	0.623894204379027
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Mediterraneibacter.s__Mediterraneibacter.torques	Visit	3	-0.127886902817433	0.192729464137091	46	4	0.510436122609677	0.623984282940728
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Prevotella.s__Prevotella.sp900767615	Visit	3	-0.0301774650485107	0.0460417489748766	46	3	0.518982233123386	0.633115255345542
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Acetatifactor.s__Acetatifactor.intestinalis	Visit	3	-0.244942813394781	0.375414077226962	46	16	0.520864037804788	0.634095350371046
d__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila.s__Bilophila.wadsworthia	Visit	3	-0.104849213156604	0.16228003508849	46	13	0.524897310079487	0.637685161832104
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Agathobacter.s__Agathobacter.faecis	Visit	3	-0.243677539436906	0.382147998129267	46	14	0.527004602532372	0.638925167606258
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Prevotella.s__Prevotella.sp000436915	Visit	3	-0.0629500089362854	0.101029445370332	46	9	0.539634413621888	0.652891018949939
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__CAG.791.s__CAG.791.sp000431495	Visit	3	-0.0366332661464898	0.0600356669920957	46	4	0.547986786815011	0.661634970528186
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Butyrivibrio_A.s__Butyrivibrio_A.sp000431815	Visit	3	-0.164624370507891	0.278894734033853	46	7	0.561021741183717	0.675088882459989
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__CAG.170.s__CAG.170.sp000436735	Visit	3	-0.0724526076019965	0.123815691383661	46	2	0.561425958372338	0.675088882459989
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__CAG.170.s__CAG.170.sp000432135	Visit	3	0.175085348116009	0.300230824395558	46	13	0.565710215008281	0.677723770416375
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Duodenibacillus.s__Duodenibacillus.massiliensis	Visit	3	0.112416866041213	0.192875002475442	46	13	0.565922400126599	0.677723770416375
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruthenibacterium.s__Ruthenibacterium.lactatiformans	Visit	3	-0.100775676590725	0.173814304977822	46	6	0.567947516390017	0.678766543978313
d__Bacteria.p__Actinomycetota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae.g__Senegalimassilia.s__Senegalimassilia.anaerobia	Visit	3	0.0483397352514465	0.0863372849895436	46	3	0.578391166863264	0.689845854189857
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Faecousia.s__Faecousia.sp900546415	Visit	3	-0.0986215317841544	0.178214837464295	46	4	0.582800560602982	0.693697833268326
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Fusicatenibacter.s__Fusicatenibacter.saccharivorans	Visit	3	0.128850860547279	0.236154723548773	46	7	0.590816801128013	0.701818745582367
d__Bacteria.p__Elusimicrobiota.c__Elusimicrobia.o__Elusimicrobiales.f__Elusimicrobiaceae.g__Avelusimicrobium.s__Avelusimicrobium.sp900541355	Visit	3	-0.0705477558056437	0.130933901288574	46	4	0.595432587967824	0.704455456187284
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__CAG.510.s__CAG.510.sp000434615	Visit	3	0.064828270507932	0.1202478421031	46	6	0.595217015944869	0.704455456187284
d__Bacteria.p__Bacillota.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus.pasteurianus	Visit	3	0.0591425553204203	0.111451294670543	46	2	0.598323943650629	0.706454776840502
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Hominicoprocola.s__Hominicoprocola.sp900317525	Visit	3	-0.175812890097355	0.331266464529802	46	20	0.600923397053362	0.7081021191731
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Vescimonas.s__Vescimonas.sp000435555	Visit	3	-0.183476496010863	0.356557348681482	46	16	0.609423337298428	0.715251341978994
d__Bacteria.p__Bacillota_I.c__Bacilli_A.o__RF39.f__UBA660.g__CAG.417.s__CAG.417.sp000432835	Visit	3	-0.0558592203734164	0.108435669168139	46	2	0.609035801308245	0.715251341978994
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Bacteroides_F.s__Bacteroides_F.pectinophilus	Visit	3	0.0605928137300309	0.124685011373016	46	3	0.629402000432226	0.735762179431707
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Prevotella.s__Prevotella.sp002299635	Visit	3	-0.12436143524661	0.253865745241855	46	6	0.629074714709352	0.735762179431707
d__Bacteria.p__Bacillota_I.c__Bacilli_A.o__RF39.f__UBA660.g__CAG.433.s__CAG.433.sp000433675	Visit	3	0.0457707604235274	0.0942062989864366	46	3	0.631872804645168	0.737184938752696
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__UBA932.g__Cryptobacteroides.s__Cryptobacteroides.sp000434935	Visit	3	-0.0353689500122883	0.0739870143394221	46	5	0.637335737538602	0.742085967668709
d__Bacteria.p__Cyanobacteriota.c__Vampirovibrionia.o__Gastranaerophilales.f__Gastranaerophilaceae.g__Stercorousia.s__Stercorousia.sp001765415	Visit	3	0.047421106280907	0.101284167288492	46	3	0.641953668169481	0.74598568554082
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__F23.B02.s__F23.B02.sp002472405	Visit	3	0.0582274010101775	0.125583721103885	46	8	0.647450259684831	0.74941093050134
d__Bacteria.p__Cyanobacteriota.c__Vampirovibrionia.o__Gastranaerophilales.f__Gastranaerophilaceae.g__Zag111.s__Zag111.sp002103105	Visit	3	-0.0457060983648207	0.0992179877859323	46	2	0.647308925069888	0.74941093050134
d__Bacteria.p__Actinomycetota.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella.s__Collinsella.sp958421275	Visit	3	-0.0449887520274501	0.0985736858353334	46	2	0.650349369763692	0.751287680591455
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Roseburia_C.s__Roseburia_C.amylophila	Visit	3	-0.052665429053044	0.119722046497905	46	4	0.664302623306285	0.765901848047246
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Bovifimicola.s__Bovifimicola.ammoniilytica	Visit	3	-0.0412747344080221	0.0952545504255209	46	2	0.666906624655721	0.767399403713433
d__Bacteria.p__Bacillota_I.c__Bacilli_A.o__RF39.f__UBA660.g__CAG.710.s__CAG.710.sp000432595	Visit	3	-0.0398299298504511	0.0939713456820104	46	2	0.673738852240876	0.773746963120381
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Blautia_A.s__Blautia_A.sp905206915	Visit	3	0.0206816511090093	0.0500014966428406	46	3	0.683156244217657	0.782521703163967
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Faecalibacterium.s__Faecalibacterium.prausnitzii_A	Visit	3	0.131833688417067	0.319678340141753	46	9	0.684041080656937	0.782521703163967
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Anaerotignaceae.g__Anaerotignum.s__Anaerotignum.faecicola	Visit	3	-0.076460604831682	0.189217401041295	46	7	0.688104976278158	0.785642186507877
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Sutterella.s__Sutterella.faecalis	Visit	3	-0.0254585691682175	0.0640664888857714	46	4	0.694918430061543	0.791883792395712
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Faecalibacterium.s__Faecalibacterium.prausnitzii_F	Visit	3	-0.0350451882383659	0.089756845020576	46	2	0.698090862999643	0.793960207821645
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes_A.s__Alistipes_A.indistinctus	Visit	3	-0.0346316616547167	0.0893952972196511	46	2	0.700328394953006	0.794967367243953
d__Bacteria.p__Bacillota_I.c__Bacilli_A.o__RF39.f__UBA660.g__CAG.302.s__CAG.302.sp001916775	Visit	3	-0.0322057541274776	0.0872836141226695	46	2	0.713913599723825	0.808826968473236
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminiclostridium_E.s__Ruminiclostridium_E.siraeum	Visit	3	0.126707746164003	0.347278689665078	46	10	0.718700638036879	0.812684567626317
d__Bacteria.p__Bacillota_I.c__Bacilli_A.o__Erysipelotrichales.f__Coprobacillaceae.g__Faecalibacillus.s__Faecalibacillus.intestinalis	Visit	3	0.0306734787965347	0.0859583600573752	46	2	0.722916450318224	0.815882673295807
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Angelakisella.s__Angelakisella.sp004557855	Visit	3	0.0424399652067331	0.120645274757317	46	4	0.728354218312454	0.820444981547362
d__Bacteria.p__Bacillota_I.c__Bacilli_A.o__RF39.f__UBA660.g__CAG.302.s__CAG.302.sp934162325	Visit	3	0.0291996796362108	0.0846902721946448	46	2	0.731900952939221	0.822857684540165
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Vescimonas.s__Vescimonas.sp900551355	Visit	3	-0.0332326846996196	0.0962979978672087	46	4	0.733294943365725	0.822857684540165
d__Bacteria.p__Bacillota_A.c__Clostridia.o__TANB77.f__CAG.508.g__CAG.245.s__CAG.245.sp000435175	Visit	3	-0.0280870092181767	0.0837373695011732	46	2	0.73890395269491	0.8275724270183
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospira.s__Lachnospira.eligens_A	Visit	3	0.131316726800153	0.392812272161948	46	14	0.741319941921459	0.828699859030072
d__Bacteria.p__Bacillota_C.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae.g__Acidaminococcus.s__Acidaminococcus.fermentans	Visit	3	-0.0338267665524098	0.10190027673624	46	3	0.74306169160266	0.829070729909609
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Prevotella.s__Prevotella.sp002251385	Visit	3	-0.0230947473902362	0.0700010835347307	46	9	0.744581408912539	0.8291929326526
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Faecalibacterium.s__Faecalibacterium.sp900539945	Visit	3	0.0837226787731795	0.259017743055742	46	8	0.748051191877817	0.83148223218177
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Mediterraneibacter.s__Mediterraneibacter.faecis	Visit	3	0.0707628471880615	0.222505138282865	46	10	0.753462897608966	0.835917327913343
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Agathobacter.s__Agathobacter.rectalis	Visit	3	0.081442810096816	0.262508751324568	46	16	0.759292371795438	0.840798332609638
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Gallintestinimicrobium.s__Gallintestinimicrobium.propionicum	Visit	3	-0.0241920954828817	0.0804340493641087	46	2	0.765007070349587	0.844450555333219
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__CAG.103.s__CAG.103.sp934589185	Visit	3	-0.0241273626529125	0.0803795962922623	46	2	0.765462833320758	0.844450555333219
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__Butyricicoccus.s__Butyricicoccus.pullicaecorum	Visit	3	0.0233652044974371	0.079739626475867	46	2	0.770885358213266	0.848840057358428
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Vescimonas.s__Vescimonas.sp900552475	Visit	3	-0.0218610550910512	0.0784830260530563	46	2	0.78189894077962	0.859358088183956
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__Alistipes.putredinis	Visit	3	0.0687333553312257	0.258725600368164	46	23	0.792973782070436	0.869904074360851
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Christensenellales.f__CAG.138.g__SFEL01.s__SFEL01.sp004557245	Visit	3	0.0646077426707475	0.245599968369277	46	13	0.794951639042896	0.870449839398925
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Eubacterium_F.s__Eubacterium_F.sp900539115	Visit	3	0.0193201454543911	0.0763806193027368	46	2	0.801488268611637	0.874350838485422
d__Archaea.p__Thermoplasmatota.c__Thermoplasmata.o__Methanomassiliicoccales.f__Methanomethylophilaceae.g__UBA71.s__UBA71.sp006954425	Visit	3	-0.0193276575081279	0.0763867956620132	46	2	0.80142846169674	0.874350838485422
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Dysosmobacter.s__Dysosmobacter.segnis	Visit	3	-0.0507508757428978	0.207514796429869	46	11	0.809059785269303	0.877725375901015
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Coprococcus_A.s__Coprococcus_A.catus_A	Visit	3	0.036883149675396	0.150822641007289	46	3	0.807944439267758	0.877725375901015
d__Bacteria.p__Verrucomicrobiota.c__Lentisphaeria.o__Victivallales.f__Victivallaceae.g__Victivallis.s__Victivallis.lenta	Visit	3	0.0322210229070675	0.132121030228993	46	4	0.80846115692303	0.877725375901015
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Vescimonas.s__Vescimonas.sp900545495	Visit	3	0.0129661903250191	0.0542397141135411	46	3	0.813277055238312	0.880675706224913
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae.g__CAG.873.s__CAG.873.sp001701165	Visit	3	0.0194386906596363	0.0840349810314254	46	4	0.819206651818972	0.885466013363153
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Hominicoprocola.s__Hominicoprocola.fusiformis	Visit	3	0.0673866723688498	0.307155007014911	46	21	0.828369168200595	0.893726735599908
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Acutalibacteraceae.g__CAG.177.s__CAG.177.sp003514385	Visit	3	-0.0712850192113468	0.334402909343144	46	21	0.833156574827755	0.895738055231825
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Acutalibacteraceae.g__UBA737.s__UBA737.sp900549055	Visit	3	0.0155184860911588	0.073286938264524	46	2	0.833280129611919	0.895738055231825
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Christensenellales.f__Aristaeellaceae.g__UBA11524.s__UBA11524.sp000437595	Visit	3	0.0503940402152955	0.244476270014491	46	11	0.838584549964494	0.898156130016617
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Faecousia.s__Faecousia.sp934667815	Visit	3	-0.0149373866301986	0.0728199632041854	46	2	0.838418442829874	0.898156130016617
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__UBA11774.s__UBA11774.sp003507655	Visit	3	-0.056366461711989	0.284768574724969	46	9	0.844911298996574	0.903286988745429
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__UBA644.g__UBA644.s__UBA644.sp900547165	Visit	3	0.0107949201757217	0.0555674631982299	46	3	0.84774955758872	0.904676478878707
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Ruminococcus_B.s__Ruminococcus_B.gnavus	Visit	3	0.0135089356295354	0.0716791443382808	46	2	0.8513795243582	0.906904275946778
d__Bacteria.p__Elusimicrobiota.c__Elusimicrobia.o__Elusimicrobiales.f__Elusimicrobiaceae.g__Avelusimicrobium.s__Avelusimicrobium.sp900540405	Visit	3	-0.0528574132576928	0.28345631493748	46	4	0.853781399077447	0.907818196487412
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Duodenibacillus.s__Duodenibacillus.sp900544335	Visit	3	-0.0295446326616363	0.161393142102011	46	8	0.856427482198928	0.908988013597418
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Scatomorpha.s__Scatomorpha.sp900545405	Visit	3	0.0207613839989986	0.116777271631471	46	6	0.86051773044075	0.911683649548038
d__Bacteria.p__Actinomycetota.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella.s__Collinsella.sp905215825	Visit	3	0.0122419152751856	0.0706760015694448	46	2	0.863279359560545	0.912964502556835
d__Bacteria.p__Bacillota.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus_B.s__Enterococcus_B.faecium	Visit	3	-0.0284729664236006	0.184682781216261	46	4	0.878879461843161	0.927793758642332
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Angelakisella.s__Angelakisella.sp900547385	Visit	3	-0.0482051845438654	0.335001897340431	46	20	0.886893149125154	0.93420167661733
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Acetatifactor.s__Acetatifactor.acetigignens	Visit	3	0.0271503343134871	0.190777369249031	46	7	0.888127104131101	0.93420167661733
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Limivicinus.s__Limivicinus.sp934591725	Visit	3	-0.00871168517989457	0.0679275322449386	46	2	0.898535779071774	0.943462568025363
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__CAG.170.s__CAG.170.sp900545925	Visit	3	-0.00889482678129707	0.0701029844596568	46	4	0.900186116764419	0.943510582277145
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__UBA932.g__Cryptobacteroides.s__Cryptobacteroides.sp000433355	Visit	3	0.0429308979683324	0.358117804707391	46	16	0.905666823307966	0.94588293446729
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Mediterraneibacter.s__Mediterraneibacter.lactaris	Visit	3	0.0172894180897347	0.143885281509617	46	4	0.904902523299887	0.94588293446729
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Phocaeicola.s__Phocaeicola.vulgatus	Visit	3	-0.0334177820151323	0.289715330590914	46	18	0.909216476330628	0.947780216310495
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__UBA932.g__Cryptobacteroides.s__Cryptobacteroides.sp000435075	Visit	3	-0.00779555396181432	0.0687170023584485	46	3	0.910707180638486	0.947780216310495
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides.thetaiotaomicron	Visit	3	-0.0407137886275996	0.374989744318594	46	7	0.914525305186496	0.950072225176077
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Christensenellales.f__Borkfalkiaceae.g__UBA10281.s__UBA10281.sp000437515	Visit	3	0.00618649860142439	0.0585528216000712	46	3	0.916812186343264	0.950768193244866
d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia.s__Akkermansia.muciniphila	Visit	3	0.035101808320498	0.352965909286702	46	19	0.921683090566489	0.952577889442182
d__Bacteria.p__Actinomycetota.c__Actinomycetes.o__Actinomycetales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium.angulatum	Visit	3	-0.031181052508819	0.314000314942504	46	7	0.921797311381975	0.952577889442182
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Faecalibacterium.s__Faecalibacterium.duncaniae	Visit	3	0.0118265856858893	0.140919253846457	46	5	0.933497095323139	0.960490030783261
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Christensenellales.f__CAG.314.g__CAG.314.s__CAG.314.sp000437915	Visit	3	-0.0101302972738046	0.11780734939763	46	8	0.932251888519103	0.960490030783261
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Paraprevotella.s__Paraprevotella.clara	Visit	3	-0.0109703821352226	0.132428074296679	46	3	0.934354247632696	0.960490030783261
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Dysosmobacter.s__Dysosmobacter.sp004553545	Visit	3	0.00401310404438341	0.0643878009380028	46	2	0.950584632441972	0.975469046903803
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Dorea_A.s__Dorea_A.amylophila	Visit	3	-0.00314278323897655	0.063748575843021	46	2	0.960903602187285	0.982628379280215
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Faecousia.s__Faecousia.sp900546075	Visit	3	0.0050855493427464	0.101801990506622	46	3	0.960608783700571	0.982628379280215
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Prevotella.s__Prevotella.copri_I	Visit	3	0.0154210912219279	0.3474100612511	46	8	0.964994988155405	0.985099050408642
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides.stercoris	Visit	3	0.00964810341323911	0.233665941355484	46	6	0.967437020726791	0.985479630706675
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Faecousia.s__Faecousia.sp000434635	Visit	3	0.00414350221703948	0.105064318375177	46	4	0.968719773041595	0.985479630706675
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Sutterella.s__Sutterella.wadsworthensis_A	Visit	3	0.00373535398483806	0.12015785633864	46	7	0.97548042752672	0.989375230521625
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Christensenellales.f__CAG.138.g__Phil1.s__Phil1.sp001940855	Visit	3	0.00578677172653633	0.203739309227468	46	18	0.977596953967796	0.989375230521625
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Faecalibacterium.s__Faecalibacterium.prausnitzii_I	Visit	3	0.00204259086968289	0.0693862531828086	46	4	0.976780708203373	0.989375230521625
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminococcus_C.s__Ruminococcus_C.callidus	Visit	3	-0.00275954037119203	0.133491696221049	46	4	0.983693650120378	0.992285677918383
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Acutalibacteraceae.g__Fimenecus.s__Fimenecus.sp000432435	Visit	3	0.00781858739332333	0.38183301818959	46	12	0.983847874534723	0.992285677918383
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Enterobacterales.f__Succinivibrionaceae.g__Succinivibrio.s__Succinivibrio.sp000431835	Visit	3	0.00286971489307165	0.26027505618002	46	20	0.991302316586102	0.997544282990946
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__Alistipes.senegalensis	Visit	3	0.000455675265947736	0.0618105970898325	46	2	0.994151275225671	0.997544282990946
d__Bacteria.p__Actinomycetota.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella.s__Collinsella.sp902467875	Visit	3	0.000460118879892019	0.0618137556151479	46	2	0.994094542982042	0.997544282990946
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Christensenellales.f__Aristaeellaceae.g__Ventricola.s__Ventricola.sp900542395	Visit	3	-0.000909275902415629	0.178595759327558	46	6	0.995960800427879	0.997657496851095
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Prevotella.s__Prevotella.copri_F	Visit	3	0.00015775467632357	0.134445440428949	46	3	0.999069087732817	0.999069087732817
